id	code	vn_job_category_code	vn_job_sub_category_code	salary_from	salary_to	m_currency_code	negotiable_flag	m_province_code	m_country_code
106303	JHC0012463	13	74	35000000	45000000	VND	0	VN-SG	VN
106304	JHC0012464	11	56	2000	2500	USD	0	VN-SG	VN
106310	JHC0012469	14	77	3900000	6300000	JPY	0	VN-SG	VN
106319	686112017	3	12	0	700	USD	0	VN-SG	VN
106320	687112017	13	73	500	800	USD	0	VN-SG	VN
106321	688112017	3	12	0	10000000	VND	0	VN-SG	VN
106322	689112017	13	75	0	10000000	VND	0	VN-SG	VN
106333	694112017	13	75	500	0	USD	1	VN-SG	VN
106338	699112017	13	74	500	0	USD	1	VN-SG	VN
106373	JHC0012494	12	63	10000000	12000000	VND	0	VN-SG	VN
106374	JHC0012503	13	74	0	650	USD	0	VN-SG	VN
106375	JHC0012504	4	16	700	700	USD	0	VN-SG	VN
106381	JHC0006639	11	56	0	1000	USD	0	VN-SG	VN
106382	724112017	11	55	15000000	20000000	VND	0	VN-SG	VN
106383	725112017	13	75	10000000	15000000	VND	0	VN-SG	VN
106384	726112017	3	12	500	0	USD	1	VN-SG	VN
106386	726112017	13	74	10000000	0	VND	0	VN-SG	VN
106390	JHC0006835	13	74	1000	2000	USD	0	VN-SG	VN
106400	733112017	11	56	1000	0	USD	1	VN-SG	VN
106401	736112017	4	18	12000000	17000000	VND	0	VN-SG	VN
106402	737112017	13	75	0	10000000	VND	0	VN-SG	VN
106403	738112017	4	18	0	15000000	VND	0	VN-SG	VN
106404	739112017	4	18	0	15000000	VND	0	VN-SG	VN
106405	JHC0012520	12	68	500	0	USD	1	VN-SG	VN
106410	JHC0012529	15	86	500	700	USD	1	VN-SG	VN
106414	JHC0012531	4	17	0	10000000	VND	0	VN-SG	VN
106423	JHC0012542	15	86	0	12000000	VND	0	VN-SG	VN
106424	JHC0012543	13	74	700	1500	USD	0	VN-SG	VN
106425	JHC0012545	12	68	800	1200	USD	0	VN-57	VN
106436	744122017	11	56	600	900	USD	0	VN-SG	VN
106439	747122017	11	56	550	750	USD	0	VN-SG	VN
106444	JHC0012562	13	74	0	15000000	VND	0	VN-DN	VN
106446	JHC0012566	12	68	800	1500	USD	0	VN-57	VN
106447	750122017	13	75	500	0	USD	0	VN-SG	VN
106448	751122017	13	74	500	0	USD	0	VN-HN	VN
106458	757122017	11	56	1000	0	USD	0	VN-SG	VN
106466	JHC0012592	13	74	0	500	USD	0	VN-39	VN
106468	JHC0012586	4	17	800	1300	USD	0	VN-SG	VN
106469	JHC0012594	11	55	2000	3000	USD	0	VN-SG	VN
106470	JHC0012595	15	86	13000000	15000000	VND	0	VN-SG	VN
106481	JHC0012604	4	16	700	1000	USD	0	VN-39	VN
106490	JHC0012610	13	74	700	900	USD	0	VN-SG	VN
106493	JHC0012616	11	56	700	1500	USD	0	VN-SG	VN
106494	JHC0012617	2	7	0	1200	USD	0	VN-SG	VN
106511	759122017	13	74	10000000	18000000	VND	0	VN-18	VN
106515	762122017	13	74	10000000	0	VND	0	VN-HN	VN
106516	763122017	13	74	10000000	0	VND	0	VN-HN	VN
106517	764122017	4	18	0	800	USD	0	VN-SG	VN
106518	765122017	11	56	1000	1500	USD	0	VN-SG	VN
106521	768122017	11	56	500	0	USD	1	VN-SG	VN
106525	JHC0012641	13	74	0	749	USD	0	VN-SG	VN
106526	JHC0012642	12	59	0	800	USD	0	VN-18	VN
106528	JHC0012645	14	76	500	600	USD	0	VN-SG	VN
106541	JHC0012660	13	74	7000000	8000000	VND	0	VN-HN	VN
106547	JHC0012653	2	9	0	750	USD	0	VN-SG	VN
106548	JHC0012656	15	90	500	550	USD	0	VN-SG	VN
106551	JHC0012664	4	17	500	800	USD	0	VN-SG	VN
106553	771122017	4	17	850	1500	USD	0	VN-HN	VN
106555	773122017	13	74	0	10000000	VND	0	VN-SG	VN
106556	774122017	3	10	0	10000000	VND	0	VN-SG	VN
106557	775122017	3	10	0	10000000	VND	0	VN-SG	VN
106559	JHN0012582	6	29	500	1000	USD	0	VN-HN	VN
106560	JHN0012583	6	29	500	1000	USD	0	VN-HN	VN
106562	JHN0012608	6	24	900	1000	USD	0	VN-HN	VN
106563	JHN0012612	4	16	0	700	USD	0	VN-HN	VN
106564	JHN0012624	2	7	15000000	20000000	VND	0	VN-HN	VN
106565	JHN0012628	11	56	0	11000000	VND	0	VN-HN	VN
106566	JHN0012629	13	74	1500	1600	USD	0	VN-HN	VN
106567	JHC0012665	4	20	500	800	USD	0	VN-SG	VN
106569	JHC0012669	12	60	215000	330000	JPY	0	VN-SG	VN
106570	JHC0012670	11	56	1000	1000	USD	0	VN-SG	VN
106584	JHC0012673	11	55	0	1000	USD	1	VN-SG	VN
106591	JHC0012678	11	56	15000000	16000000	VND	0	VN-SG	VN
106594	780122017	13	74	700	1000	USD	0	VN-SG	VN
106597	783122017	13	75	0	700	USD	0	VN-SG	VN
106600	785122017	11	56	600	900	USD	0	VN-SG	VN
106601	786122017	13	75	0	900	USD	0	VN-SG	VN
106612	787122017	13	74	0	12000000	VND	0	VN-SG	VN
106621	JHC0012681	15	86	800	1300	USD	0	VN-SG	VN
106622	JHC0012714	12	68	900	1000	USD	0	VN-57	VN
106627	JHC0012723	13	75	0	600	USD	0	VN-SG	VN
106638	JHC0012729	6	24	700	2000	USD	0	VN-SG	VN
106642	JHN0012734	6	24	800	1000	USD	0	VN-HN	VN
106645	JHC0012737	4	18	600	1500	USD	0	VN-39	VN
106652	JHC0012747	13	74	0	20000000	VND	0	VN-57	VN
106655	JHN0012743	12	68	1000	1500	USD	0	VN-56	VN
106665	JHC0012748	4	17	600	900	USD	0	VN-SG	VN
106671	JHC0012750	15	86	0	500	USD	0	VN-39	VN
106672	JHC0012749	4	20	500	800	USD	0	VN-39	VN
106678	791122017	3	12	0	10000000	VND	0	VN-SG	VN
106687	JHC0012758	13	69	10000000	15000000	VND	0	VN-SG	VN
106690	JHC0012762	15	86	700	750	USD	0	VN-SG	VN
106699	JHN0012775	4	17	1000	1500	USD	0	VN-DN	VN
106700	792122017	13	73	12000000	18000000	VND	0	VN-SG	VN
106702	793122017	13	73	12000000	18000000	VND	0	VN-SG	VN
106718	JHC0012764	11	56	1000	2000	USD	0	VN-SG	VN
106720	JHC0012783	12	62	12000000	17000000	VND	0	VN-44	VN
106721	JHC0012784	12	60	11000000	17000000	VND	0	VN-44	VN
106723	JHC0012786	14	77	0	10000000	VND	0	VN-39	VN
106724	JHC0012787	14	84	0	13000000	VND	0	VN-44	VN
106725	JHC0012788	14	84	500	800	USD	0	VN-39	VN
106726	JHC0012770	4	20	600	1200	USD	0	VN-SG	VN
106730	JHC0012792	4	18	0	650	USD	0	VN-SG	VN
106734	JHC0012796	11	56	1000	2500	USD	0	VN-SG	VN
106735	JHC0012797	12	61	14000000	20000000	VND	0	VN-SG	VN
106736	795012018	12	60	0	12000000	VND	0	VN-57	VN
106737	796012018	12	68	0	12000000	VND	0	VN-57	VN
106743	JHC0012800	12	59	0	10000000	VND	0	VN-SG	VN
106747	797012018	10	48	15000000	18000000	VND	0	VN-SG	VN
106752	JHC0012808	4	18	1000	2000	USD	0	VN-SG	VN
106753	JHC0012809	13	74	1000	1500	USD	0	VN-SG	VN
106754	JHC0012810	4	20	800	1200	USD	0	VN-SG	VN
106761	799012018	11	56	0	1200	USD	0	VN-SG	VN
106764	JHC0012812	12	59	1000	1200	USD	0	VN-39	VN
106765	JHC0012815	11	56	800	1200	USD	0	VN-SG	VN
106767	JHC0012818	4	18	2000	3000	USD	0	VN-SG	VN
106769	JHC0012813	11	56	0	13000000	VND	0	VN-SG	VN
106770	JHC0012821	13	74	12000000	15000000	VND	0	KH-12	KH
106773	JHC0012823	14	84	0	10000000	VND	0	VN-SG	VN
106782	JHC0012826	14	82	500	700	USD	0	VN-57	VN
106785	JHC0012834	13	74	500	800	USD	0	VN-SG	VN
106786	JHC0012835	12	62	500	600	USD	0	VN-DN	VN
106787	799012018	4	17	10000000	20000000	VND	0	VN-SG	VN
106788	800012018	4	16	0	10000000	VND	0	VN-SG	VN
106789	801012018	13	73	500	0	USD	1	VN-SG	VN
106790	802012018	6	24	500	0	USD	1	VN-SG	VN
106792	803012018	15	86	500	0	USD	1	VN-SG	VN
106794	JHC0012837	13	74	0	500	USD	0	VN-39	VN
106800	JHC0012841	12	60	0	12000000	VND	0	VN-57	VN
106803	JHN0012843	4	20	7500	1000	USD	0	VN-HN	VN
106804	JHN0012845	13	75	0	650	USD	0	VN-HN	VN
106810	809012018	11	56	0	2200	USD	0	VN-SG	VN
106825	JHC0012862	4	16	2000	3000	USD	0	VN-SG	VN
106826	JHC0012861	4	17	2000	3000	USD	0	VN-SG	VN
106827	JHC0012863	13	74	3000	4000	USD	0	VN-SG	VN
106828	JHC0012864	3	12	3000	4000	USD	0	VN-SG	VN
106829	JHC0012865	3	12	2000	3000	USD	0	VN-SG	VN
106831	JHC0012867	13	74	2500	3500	USD	0	VN-SG	VN
106832	JHC0012868	14	84	2500	3500	USD	0	VN-SG	VN
106834	JHN0012849	11	54	600	600	USD	0	VN-HN	VN
106836	JHN0012850	13	74	0	500	USD	0	VN-HP	VN
106838	JHN0012852	13	74	0	500	USD	0	VN-HP	VN
106839	JHN0012853	13	74	600	900	USD	0	VN-HP	VN
106842	JHC0012472	11	56	500	1200	USD	0	VN-SG	VN
106848	JHN0012855	12	59	10410000	14547000	VND	0	VN-56	VN
106850	JHN0012858	12	59	800	900	USD	0	VN-66	VN
106852	JHN0012869	13	74	10000000	14000000	VND	0	VN-HN	VN
106855	JHC0012874	12	63	0	7500000	VND	0	VN-SG	VN
106856	JHC0012875	6	24	800	1000	USD	0	VN-SG	VN
106860	JHC0012876	12	62	12000000	15000000	VND	0	VN-SG	VN
106861	JHC0012877	4	17	0	12000000	VND	0	VN-57	VN
106862	JHC0012881	14	78	1400	1600	USD	0	VN-SG	VN
106864	JHC0012883	11	56	700	1600	USD	0	VN-SG	VN
106867	JHC0012886	11	56	800	1600	USD	0	VN-SG	VN
106880	JHC0012897	12	62	30000000	50000000	VND	0	VN-57	VN
106888	JHC0012907	12	59	3800000	4000000	JPY	0	JP-13	JP
106890	JHC0012911	11	56	1000	1500	USD	0	VN-SG	VN
106891	JHC0012912	15	90	600	600	USD	0	VN-SG	VN
106897	810012018	13	75	500	0	USD	0	VN-HN	VN
106899	811012017	13	74	0	10000000	VND	0	VN-HN	VN
106902	814012018	13	74	10000000	0	VND	0	VN-HN	VN
106912	JHN0012496	14	84	700	900	USD	0	VN-20	VN
106912	JHN0012496	14	84	700	900	USD	0	VN-66	VN
106920	JHC0012919	6	24	1000	2000	USD	0	VN-SG	VN
106923	JHN0012918	8	39	1500	1500	USD	0	VN-HN	VN
106924	JHN0012914	16	91	600	900	USD	0	VN-HN	VN
106929	822012018	5	21	500	0	USD	0	VN-34	VN
106930	823012018	5	21	500	0	USD	0	VN-43	VN
106937	JHC0012922	4	20	0	12000000	VND	0	VN-SG	VN
106942	JHC0012931	4	17	800	1000	USD	0	VN-SG	VN
106945	JHN0012923	6	24	800	800	USD	0	VN-HN	VN
106959	JHC0012934	13	70	0	1000	USD	0	VN-SG	VN
106962	JHC0012938	13	74	500	700	USD	0	VN-SG	VN
106963	JHC0012937	13	74	0	500	USD	0	VN-SG	VN
106964	JHN0012933	12	68	1000	1200	USD	0	VN-56	VN
106968	JHC0012942	4	18	500	650	USD	0	VN-SG	VN
106972	JHC0012943	3	10	2000	2000	USD	0	VN-SG	VN
106980	826012018	13	74	0	15000000	VND	0	VN-SG	VN
106981	825012018	6	32	0	12000000	VND	0	VN-SG	VN
106982	JHC0012955	2	8	1500	2000	USD	0	VN-57	VN
106984	JHC0012954	13	73	600	1000	USD	0	VN-SG	VN
106985	JHC0012956	11	56	1200	1800	USD	0	VN-SG	VN
106986	JHC0012957	16	91	1000	1000	USD	0	VN-SG	VN
106989	JHC0012962	13	74	1800	2500	USD	0	VN-SG	VN
106990	JHN0012951	13	74	1000	1500	USD	0	VN-HN	VN
106991	JHN0012958	13	74	2500	4000	USD	0	VN-HN	VN
107000	JHC0012965	12	59	500	600	USD	0	VN-57	VN
107001	JHC0012966	12	58	500	1200	USD	0	VN-57	VN
107006	JHC0012967	12	68	500	1200	USD	0	VN-57	VN
107007	JHC0012968	4	18	14000000	18000000	VND	0	VN-HN	VN
107011	JHC0012972	12	61	800	900	USD	0	VN-SG	VN
107012	JHC0012973	4	17	700	900	USD	0	VN-SG	VN
107014	JHC0012975	13	74	900	900	USD	0	VN-SG	VN
107015	JHC0012976	12	59	0	2000	USD	0	VN-SG	VN
107017	JHC0012979	13	75	700	1300	USD	0	VN-SG	VN
107020	JHC0012982	4	18	600	1000	USD	0	VN-SG	VN
107021	JHC0012985	9	44	0	800	USD	0	VN-SG	VN
107023	JHC0012988	13	69	500	800	USD	0	VN-SG	VN
107025	827012018	13	73	0	10000000	VND	0	VN-SG	VN
107026	JHC0012990	4	16	15000000	30000000	VND	0	VN-SG	VN
107027	JHN0012987	7	35	2000	3000	USD	0	VN-HN	VN
107028	JHC0012991	12	68	2000	3000	USD	0	VN-SG	VN
107029	JHC0012992	11	56	220000	220000	JPY	0	VN-SG	VN
107033	JHC0012994	6	32	10000000	12000000	VND	0	VN-SG	VN
107038	828022018	13	75	15000000	20000000	VND	0	VN-SG	VN
107040	JHC0013001	12	59	600	1000	USD	0	VN-SG	VN
107041	JHN0012996	12	62	800	1500	USD	0	VN-HN	VN
107042	JHC0013002	14	84	3000000	5000000	JPY	0	JP-13	JP
107043	JHC0013003	14	76	3000000	5000000	JPY	0	JP-13	JP
107044	829022018	5	21	20000000	25000000	VND	0	VN-SG	VN
107046	831022018	4	18	11000000	15000000	VND	0	VN-SG	VN
107047	832022018	5	21	0	10000000	VND	0	VN-SG	VN
107048	834032018	13	74	0	500	USD	1	VN-34	VN
107055	JHC0013008	4	18	600	1200	USD	0	VN-SG	VN
107056	JHC0013010	4	18	2000	3000	USD	0	VN-SG	VN
107058	JHC0013011	11	56	500	1200	USD	0	VN-SG	VN
107062	JHC0013013	11	55	800	1000	USD	0	VN-SG	VN
107067	JHC0013019	4	20	1000	3000	USD	0	VN-SG	VN
107069	JHC0013022	13	74	700	1100	USD	0	VN-SG	VN
107071	JHC0013025	13	75	600	800	USD	0	VN-56	VN
107079	JHC0013029	14	77	15000000	17000000	VND	0	VN-SG	VN
107083	835022018	6	24	0	10000000	VND	0	VN-SG	VN
107084	836022018	6	24	0	10000000	VND	0	VN-SG	VN
109954	JHN0013037	4	17	12000000	12000000	VND	0	VN-HN	VN
109957	JHC0013044	12	62	500	0	USD	1	VN-SG	VN
109967	JHC0013047	11	56	1699	2500	USD	0	VN-SG	VN
109968	JHC0013051	2	9	0	1200	USD	0	VN-SG	VN
109969	837022018	4	16	10000000	12000000	VND	0	VN-DN	VN
109970	838022018	4	16	0	15000000	VND	0	VN-HN	VN
109971	839022018	3	15	0	10000000	VND	0	VN-SG	VN
109972	840022018	13	75	0	10000000	VND	0	VN-SG	VN
109974	JHC0013052	4	20	800	1700	USD	0	VN-SG	VN
109975	JHC0013053	6	32	600	650	USD	0	VN-39	VN
109990	JHC0013061	13	74	600	800	USD	0	VN-39	VN
110007	JHN0013067	6	26	700	900	USD	0	VN-HN	VN
110025	JHC0013074	12	65	700	1000	USD	0	VN-SG	VN
110027	JHC0013076	10	48	900	1500	USD	0	VN-SG	VN
110030	841022018	4	16	0	10000000	VND	0	VN-SG	VN
110031	842022018	3	12	0	10000000	VND	0	VN-SG	VN
110033	484022018	13	75	0	10000000	VND	0	VN-SG	VN
110039	850022018	4	18	0	10000000	VND	0	VN-SG	VN
110041	JHC0013077	4	20	0	600	USD	0	VN-SG	VN
110042	JHC0013079	12	68	1000	1000	USD	0	VN-SG	VN
110052	JHC0013082	4	17	3500000	4000000	JPY	1	VN-SG	VN
110056	JHC0013088	12	62	18000000	25000000	VND	0	VN-SG	VN
110057	JHC0013091	6	24	0	10000000	VND	0	VN-SG	VN
110059	860022018	15	90	18000000	25000000	VND	0	VN-SG	VN
110071	872022018	4	16	0	1000	USD	0	VN-SG	VN
110081	882022018	15	88	10000000	15000000	VND	0	VN-HN	VN
110082	883022018	13	74	10000000	15000000	VND	0	VN-HN	VN
110084	885022018	13	74	0	10000000	VND	0	VN-63	VN
110085	886022018	6	24	20000000	30000000	VND	0	VN-HN	VN
110087	888022018	3	15	0	10000000	VND	0	VN-HN	VN
110088	889022018	4	18	15000000	20000000	VND	0	VN-SG	VN
110089	890022018	6	24	0	10000000	VND	0	VN-HN	VN
110090	891022018	11	56	0	10000000	VND	0	VN-HN	VN
110095	895022018	13	70	0	10000000	VND	0		VN
110096	896022018	13	75	0	10000000	VND	0	VN-HN	VN
110098	898022018	4	20	0	10000000	VND	0	VN-HN	VN
110104	901022018	13	70	10000000	15000000	VND	0	VN-HN	VN
110107	903022018	6	24	15000000	20000000	VND	0	VN-57	VN
110108	904022018	4	18	10000000	15000000	VND	0	VN-HN	VN
110110	905032018	15	86	0	10000000	VND	0	VN-SG	VN
110112	907032018	13	75	10000000	12000000	VND	0	VN-SG	VN
110114	JHC0013093	2	9	500	1200	USD	0	VN-SG	VN
110117	JHC0013103	12	59	0	10000000	VND	0	VN-57	VN
110118	JHC0013102	14	77	0	10000000	VND	0	VN-SG	VN
110119	JHN0013097	4	17	700	850	USD	0	VN-54	VN
110120	JHN0013098	4	17	500	700	USD	0	VN-54	VN
110121	JHN0013101	14	84	1100	1300	USD	0	VN-54	VN
110122	JHN0013100	12	62	600	800	USD	0	VN-54	VN
110129	JHC0013105	4	18	10000000	14000000	VND	0	VN-SG	VN
110130	JHC0013109	2	9	750	1000	USD	0	VN-SG	VN
110132	JHC0013110	12	62	2000	3000	USD	0	VN-SG	VN
110134	909032018	13	74	0	10000000	VND	0	VN-SG	VN
110139	JHC0013117	11	56	12000000	20000000	VND	0	VN-SG	VN
110141	JHC0013119	13	74	0	10000000	VND	0	VN-SG	VN
110143	JHC0013121	12	60	0	400	USD	0	VN-57	VN
110144	JHC0013123	13	74	500	700	USD	0	VN-SG	VN
110146	JHC0013124	15	85	500	700	USD	0	VN-SG	VN
110147	JHC0013125	13	75	500	700	USD	0	VN-SG	VN
110148	JHN0013112	4	16	0	11000000	VND	0	VN-HN	VN
110152	JHC0013127	11	57	500	1000	USD	0	VN-SG	VN
110155	JHC0013132	12	59	900	900	USD	0	VN-39	VN
110156	JHC0013139	4	18	0	10000000	VND	0	VN-SG	VN
110158	JHC0013142	3	12	1500	2000	USD	0	VN-SG	VN
110161	JHN0013134	13	74	0	650	USD	0	VN-HP	VN
110162	JHN0013136	13	74	900	1100	USD	0	VN-HN	VN
110177	912032018	4	16	0	10000000	VND	0	VN-HN	VN
110178	913032018	6	24	0	10000000	VND	0	VN-HN	VN
110186	915032018	13	74	0	10000000	VND	0	VN-SG	VN
110187	JHC0013148	4	16	800	1100	USD	0	VN-SG	VN
110188	JHC0013150	14	77	0	800	USD	0	VN-43	VN
110189	JHC0013150	12	62	0	800	USD	0	VN-43	VN
110191	JHC0013156	4	17	500	500	USD	0	VN-SG	VN
110192	JHC0013157	12	59	1500	2000	USD	0	VN-57	VN
110200	JHN0013158	13	74	500	700	USD	0	VN-HN	VN
110211	JHC0013159	4	17	600	750	USD	0	VN-SG	VN
110214	JHC0013166	4	17	500	650	USD	0	VN-57	VN
110215	JHC0013167	12	59	13000000	15000000	VND	0	VN-39	VN
110216	JHC0013169	11	56	0	10000000	VND	0	VN-SG	VN
110220	JHC0013171	11	56	500	800	USD	0	VN-SG	VN
110223	JHC0013173	4	16	600	800	USD	0	VN-SG	VN
110224	JHC0013174	15	87	14800000	17000000	VND	0	VN-SG	VN
110229	JHC0013184	4	17	1300	1500	USD	0	VN-SG	VN
110233	917032018	13	74	0	15000000	VND	0	VN-SG	VN
110234	918032018	13	73	0	10000000	VND	0	VN-SG	VN
110246	JHC0013199	13	74	600	1000	USD	0	VN-SG	VN
110247	JHC0013200	4	18	600	700	USD	0	VN-SG	VN
110248	JHN0013185	4	18	25000000	30000000	VND	0	VN-66	VN
110251	JHN0013192	12	62	700	1200	USD	0	VN-HN	VN
110253	920032018	2	6	0	15000000	VND	0	VN-SG	VN
110255	JHC0013204	4	16	1300	1500	USD	0	VN-SG	VN
110256	JHC0013205	12	60	900	1200	USD	0	VN-SG	VN
110258	JHN0013201	4	17	10000000	10000000	VND	0	VN-63	VN
110259	JHN0013202	9	43	500	900	USD	0	VN-HN	VN
110266	927032018	12	59	0	500	USD	1	VN-57	VN
110269	930032018	14	82	0	500	USD	1	VN-57	VN
110276	JHC0013215	4	17	0	10000000	VND	0	VN-39	VN
110277	JHC0013216	4	18	600	1200	USD	0	VN-SG	VN
110278	JHC0013217	15	87	600	1200	USD	0	VN-39	VN
110280	JHC0013218	14	76	600	1200	USD	0	VN-57	VN
110282	JHN0013209	13	74	1400	3000	USD	0	VN-HN	VN
110292	JHC0013225	6	24	500	700	USD	0	VN-SG	VN
110293	JHC0013228	12	62	10000000	20000000	VND	0	VN-39	VN
110294	JHC0013229	4	16	750	950	USD	0	VN-SG	VN
110295	934032018	5	21	0	1000	USD	0	VN-HN	VN
110299	JHN0013230	11	56	0	1200	USD	0	VN-HN	VN
110310	935032018	13	74	0	1000	USD	0	VN-SG	VN
110311	936032018	13	74	0	500	USD	0	VN-SG	VN
110314	JHC0013238	12	59	13000000	20000000	VND	0	VN-57	VN
110317	JHC0013244	12	59	1800	2000	USD	0	VN-57	VN
110320	937032018	13	74	0	2000	USD	0	VN-HN	VN
110321	JHN0013236	12	68	700	900	USD	0	VN-HN	VN
110323	JHN0013242	11	55	1000	1200	USD	0	VN-HN	VN
110324	JHN0013243	11	55	500	800	USD	0	VN-HN	VN
110325	JHN0013247	12	62	600	800	USD	0	VN-HN	VN
110327	938032018	14	83	0	2000	USD	0	VN-SG	VN
110328	939032018	13	69	0	2000	USD	0	VN-SG	VN
110331	JHC0013253	12	59	13000000	20000000	VND	0	VN-SG	VN
110337	JHC0013258	6	24	600	700	USD	0	VN-SG	VN
110343	JHC0013265	12	63	14000000	20000000	VND	0	VN-SG	VN
110345	JHC0006687	12	60	8000000	9000000	VND	0	VN-57	VN
110351	JHN0003334	12	62	700	900	USD	0	VN-HN	VN
110352	JHN0003335	12	62	600	800	USD	0	VN-HN	VN
110355	JHC0013268	4	16	1000	1300	USD	0	VN-SG	VN
110356	JHC0013269	12	59	500	600	USD	0	VN-57	VN
110358	JHC0013272	4	16	16000000	18000000	VND	0	VN-SG	VN
110359	JHC0013273	12	65	0	550	USD	0	VN-57	VN
110360	JHC0013274	11	55	1000	1500	USD	0	VN-SG	VN
110361	JHC0013275	13	74	1000	0	USD	1	VN-SG	VN
110362	JHC0013276	6	24	1500	2000	USD	0	VN-SG	VN
110363	JHC0013277	4	19	2000	3500	USD	0	VN-SG	VN
110366	JHC0013280	14	76	0	11000000	VND	0	VN-39	VN
110367	JHC0013281	11	55	600	1000	USD	0	VN-SG	VN
110368	JHC0013282	13	74	0	10000000	VND	0	VN-SG	VN
110370	JHC0013286	12	62	700	1000	USD	0	VN-57	VN
110371	JHC0013289	12	60	700	1000	USD	0	VN-57	VN
110380	JHC0013295	2	8	0	700	USD	0	VN-SG	VN
110390	943032018	3	12	600	800	USD	0	VN-SG	VN
110391	944032018	13	70	600	1000	USD	0	VN-SG	VN
110393	JHC0013299	4	18	800	1000	USD	0	VN-57	VN
110394	945032018	5	22	0	12000000	VND	0	VN-HN	VN
110395	946032018	11	56	0	15000000	VND	0	VN-HN	VN
110396	947032018	13	71	0	12000000	VND	0	VN-HN	VN
110398	949032018	13	70	12000000	15000000	VND	0	VN-SG	VN
110399	950032018	13	74	500	1000	USD	0	VN-HN	VN
110404	JHC0013302	14	77	0	500	USD	0	VN-SG	VN
110405	953032018	13	74	0	10000000	VND	0	VN-HN	VN
110407	JHC0013305	13	74	1000	1500	USD	0	VN-SG	VN
110410	953032018	11	56	0	1500	USD	0	PH-CEB	PH
110411	954032018	11	56	0	1500	USD	0	PH-CEB	PH
110412	955032018	11	56	0	1200	USD	0	PH-CEB	PH
110417	JHC0016992	13	74	0	800	USD	0	VN-SG	VN
110422	JHC0016991	12	64	45000000	55000000	VND	0	VN-39	VN
110427	JHC0017004	13	70	0	500	USD	0	VN-DN	VN
110430	958042018	2	7	1000	1500	USD	0	VN-SG	VN
110432	JHN0017007	4	16	900	1400	USD	0	VN-56	VN
110439	960042018	11	56	10000000	15000000	VND	0	VN-SG	VN
110440	JHC0017011	2	7	1500	5000	USD	0	VN-SG	VN
110442	JHC0017018	13	74	3000	3500	USD	0	VN-SG	VN
110443	JHC0017019	13	74	750	1000	USD	0	VN-SG	VN
110444	JHN0017010	12	59	800	1200	USD	0	VN-63	VN
110448	963042018	15	86	0	10000000	VND	0	VN-SG	VN
110449	964042018	4	16	0	15000000	VND	0	VN-SG	VN
110452	967042018	4	18	0	15000000	VND	0	VN-SG	VN
110453	968042018	11	55	0	15000000	VND	0	VN-SG	VN
110455	970042018	13	69	0	15000000	VND	0	VN-SG	VN
110456	971042018	6	24	0	15000000	VND	0	VN-SG	VN
110457	971042018	9	44	0	15000000	VND	0	VN-SG	VN
110459	JHC0017022	11	56	1300	2000	USD	0	VN-DN	VN
110461	JHC0017023	14	76	200000	250000	JPY	0	JP-13	JP
110462	JHC0017024	11	56	200000	250000	JPY	0	VN-SG	VN
110463	JHC0017025	2	8	700	800	USD	0	VN-SG	VN
110465	JHC0017027	11	55	800	1000	USD	0	VN-SG	VN
110466	JHN0017026	4	17	0	600	USD	0	VN-66	VN
110472	JHC0017032	12	62	20000000	25000000	VND	0	VN-57	VN
110474	975042018	3	12	15000000	25000000	VND	0	VN-SG	VN
110477	JHC0017037	4	18	0	9000000	VND	0	VN-SG	VN
110478	JHC0017038	14	77	0	9000000	VND	0	VN-SG	VN
110479	JHN0017030	4	16	1200	1500	USD	0	VN-HN	VN
110482	JHC0017042	12	59	17000000	19000000	VND	0	VN-SG	VN
110484	JHC0017046	11	56	800	1000	USD	0	VN-SG	VN
110485	JHC0017048	12	59	0	1000	USD	0	VN-SG	VN
110486	JHC0017049	5	21	600	1500	USD	0	VN-DN	VN
110488	JHC0017051	14	77	500	900	USD	0	VN-HN	VN
110489	JHC0017052	13	74	700	1200	USD	0	VN-SG	VN
110491	977042018	13	69	10000000	12000000	VND	0	VN-SG	VN
110497	980042018	13	69	15000000	20000000	VND	0	VN-SG	VN
110498	JHC0017069	4	17	700	900	USD	0	VN-SG	VN
110499	981042018	13	74	0	10000000	VND	0	VN-HN	VN
110501	983042018	13	74	0	500	USD	0	VN-SG	VN
110504	JHC0017070	6	24	1000	2000	USD	0	VN-57	VN
110507	JHN0017074	15	88	1000	1200	USD	0	VN-HN	VN
110508	JHN0017075	15	87	800	1200	USD	0	VN-HN	VN
110513	984042018	6	24	500	0	USD	1	VN-SG	VN
110514	985042018	4	18	0	10000000	VND	0	VN-SG	VN
110515	986042018	12	58	25000000	55000000	VND	0	VN-SG	VN
110521	987042018	6	24	0	10000000	VND	0	VN-SG	VN
110522	988042018	8	41	0	10000000	VND	0	VN-SG	VN
110526	JHC0017093	13	74	2500	3000	USD	0	VN-SG	VN
110528	JHN0017082	4	16	800	1200	USD	0	VN-63	VN
110531	989042018	13	69	12000000	15000000	VND	0	VN-SG	VN
110532	990042018	2	7	10000000	15000000	VND	0	VN-SG	VN
110535	993042018	2	7	0	12000000	VND	0	VN-SG	VN
110543	995042018	13	69	0	10000000	VND	0	VN-HN	VN
110544	996042018	11	56	0	10000000	VND	0	VN-HN	VN
110545	997042018	13	71	15000000	20000000	VND	0	TH-10	TH
110547	JHC0017095	9	42	0	20000000	VND	0	VN-SG	VN
