id	m_country_code	m_province_code	current_salary	m_current_currency_code	expected_salary	m_currency_code	years_of_experience	is_full_registration	vn_job_category_code	vn_job_sub_category_code	vn_job_category_code	vn_job_sub_category_code	m_position_code	m_country_code	m_province_code
120570	NULL	NULL	7000000	VND	NULL	NULL	NULL	1	13	74	13	74	1	VN	VN-SG
120582	VN	VN-57	8000000	VND	10000000	VND	3	1	16	91	16	91	1	VN	VN-57
120582	VN	VN-57	8000000	VND	10000000	VND	3	1	16	91	16	91	1	VN	VN-SG
112633	VN	VN-39	15000000	VND	200000000	VND	9	0	11	56	NULL	NULL	NULL	VN	VN-39
118789	VN	VN-39	500	USD	500	USD	3	1	13	71	NULL	NULL	NULL	VN	VN-39
118789	VN	VN-39	500	USD	500	USD	3	1	13	73	NULL	NULL	NULL	VN	VN-39
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	62	NULL	NULL	NULL	VN	VN-39
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	62	NULL	NULL	NULL	VN	VN-41
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	62	NULL	NULL	NULL	VN	VN-57
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	62	NULL	NULL	NULL	VN	VN-SG
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	66	NULL	NULL	NULL	VN	VN-39
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	66	NULL	NULL	NULL	VN	VN-41
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	66	NULL	NULL	NULL	VN	VN-57
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	66	NULL	NULL	NULL	VN	VN-SG
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	59	NULL	NULL	NULL	VN	VN-39
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	59	NULL	NULL	NULL	VN	VN-41
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	59	NULL	NULL	NULL	VN	VN-57
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	59	NULL	NULL	NULL	VN	VN-SG
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	68	NULL	NULL	NULL	VN	VN-39
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	68	NULL	NULL	NULL	VN	VN-41
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	68	NULL	NULL	NULL	VN	VN-57
120602	VN	VN-SG	900	USD	1200	USD	5	1	12	68	NULL	NULL	NULL	VN	VN-SG
120610	VN	VN-SG	10000000	VND	15000000	VND	5	0	15	86	15	86	1	VN	VN-SG
116474	VN	VN-43	7000000	VND	7000000	VND	5	1	15	86	15	87	3	VN	VN-43
116474	VN	VN-43	7000000	VND	7000000	VND	5	1	15	87	15	87	3	VN	VN-43
120623	VN	VN-SG	20000000	VND	30000000	VND	4	0	3	12	NULL	NULL	NULL	VN	VN-SG
120627	VN	VN-SG	5000000	VND	NULL	VND	NULL	1	15	90	9	43	1	VN	VN-SG
120634	VN	VN-SG	13000000	VND	15000000	VND	3	1	13	74	6	25	1	VN	VN-SG
120634	VN	VN-SG	13000000	VND	15000000	VND	3	1	13	74	13	74	1	VN	VN-SG
120640	VN	VN-02	15000000	VND	20000000	VND	13	0	13	73	NULL	NULL	NULL	VN	VN-02
120653	VN	VN-SG	9000000	VND	NULL	VND	2	1	14	78	14	82	1	VN	VN-46
120653	VN	VN-SG	9000000	VND	NULL	VND	2	1	14	78	14	82	1	VN	VN-50
120653	VN	VN-SG	9000000	VND	NULL	VND	2	1	14	78	14	82	1	VN	VN-57
120653	VN	VN-SG	9000000	VND	NULL	VND	2	1	14	78	14	82	1	VN	VN-SG
120653	VN	VN-SG	9000000	VND	NULL	VND	2	1	14	82	14	82	1	VN	VN-46
120653	VN	VN-SG	9000000	VND	NULL	VND	2	1	14	82	14	82	1	VN	VN-50
120653	VN	VN-SG	9000000	VND	NULL	VND	2	1	14	82	14	82	1	VN	VN-57
120653	VN	VN-SG	9000000	VND	NULL	VND	2	1	14	82	14	82	1	VN	VN-SG
120653	VN	VN-SG	9000000	VND	NULL	VND	2	1	14	83	14	82	1	VN	VN-46
120653	VN	VN-SG	9000000	VND	NULL	VND	2	1	14	83	14	82	1	VN	VN-50
120653	VN	VN-SG	9000000	VND	NULL	VND	2	1	14	83	14	82	1	VN	VN-57
120653	VN	VN-SG	9000000	VND	NULL	VND	2	1	14	83	14	82	1	VN	VN-SG
120618	NULL	NULL	8000000	VND	10000000	VND	2	1	12	62	12	62	2	VN	VN-HN
120659	NULL	NULL	8000000	VND	NULL	NULL	NULL	1	4	16	4	16	1	VN	VN-SG
120496	VN	VN-39	1250	USD	1400	VND	7	1	12	59	NULL	NULL	NULL	VN	VN-39
120496	VN	VN-39	1250	USD	1400	VND	7	1	12	59	NULL	NULL	NULL	VN	VN-57
120496	VN	VN-39	1250	USD	1400	VND	7	1	12	65	NULL	NULL	NULL	VN	VN-39
120496	VN	VN-39	1250	USD	1400	VND	7	1	12	65	NULL	NULL	NULL	VN	VN-57
120540	NULL	NULL	1200	USD	1500	USD	10	1	14	76	NULL	NULL	NULL	VN	VN-37
120540	NULL	NULL	1200	USD	1500	USD	10	1	14	76	NULL	NULL	NULL	VN	VN-39
120540	NULL	NULL	1200	USD	1500	USD	10	1	14	76	NULL	NULL	NULL	VN	VN-41
120540	NULL	NULL	1200	USD	1500	USD	10	1	14	76	NULL	NULL	NULL	VN	VN-57
120540	NULL	NULL	1200	USD	1500	USD	10	1	14	76	NULL	NULL	NULL	VN	VN-SG
120695	VN	VN-SG	6000000	VND	8000000	VND	1	1	8	39	8	39	1	VN	VN-SG
120695	VN	VN-SG	6000000	VND	8000000	VND	1	1	8	39	8	39	1	VN	VN-SG
120695	VN	VN-SG	6000000	VND	8000000	VND	1	1	8	39	8	39	1	VN	VN-SG
120664	VN	VN-61	15000000	VND	15000000	VND	4	1	16	91	16	91	1	VN	VN-61
120664	VN	VN-61	15000000	VND	15000000	VND	4	1	16	91	16	91	1	VN	VN-HN
120664	VN	VN-61	15000000	VND	15000000	VND	4	1	16	91	16	91	1	VN	VN-HP
120664	VN	VN-61	15000000	VND	15000000	VND	4	1	16	91	14	76	1	VN	VN-61
120664	VN	VN-61	15000000	VND	15000000	VND	4	1	16	91	14	76	1	VN	VN-HN
120664	VN	VN-61	15000000	VND	15000000	VND	4	1	16	91	14	76	1	VN	VN-HP
120705	NULL	NULL	10000000	VND	800	USD	19	1	5	21	NULL	NULL	NULL	VN	VN-HP
120553	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	16	91	1	NULL	NULL
120723	VN	VN-HN	1500	USD	2000	USD	18	1	13	73	NULL	NULL	NULL	VN	VN-HN
120736	NULL	NULL	10000000	VND	NULL	VND	4	1	16	91	NULL	NULL	NULL	VN	VN-DN
120739	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	NULL	NULL	8	39	4	NULL	NULL
120717	VN	VN-CT	10000000	VND	15000000	VND	2	1	13	74	13	74	4	VN	VN-CT
107767	VN	VN-SG	6500000	VND	9000000	VND	2	0	4	16	NULL	NULL	NULL	VN	VN-SG
120773	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	NULL	NULL	16	91	1	NULL	NULL
120746	VN	VN-SG	5000000	VND	5000000	VND	1	0	8	39	NULL	NULL	NULL	VN	VN-SG
120775	VN	VN-HP	15000000	VND	15000000	VND	NULL	1	4	17	NULL	NULL	NULL	VN	VN-HP
120786	NULL	NULL	8000000	VND	NULL	NULL	NULL	1	2	7	2	7	1	VN	VN-HP
120026	VN	VN-SG	7000000	VND	7000000	VND	2	1	4	16	NULL	NULL	NULL	VN	VN-SG
120785	VN	VN-70	36000000	VND	40000000	VND	12	1	4	18	4	18	4	VN	VN-70
120785	VN	VN-70	36000000	VND	40000000	VND	12	1	4	18	4	18	2	VN	VN-70
120785	VN	VN-70	36000000	VND	40000000	VND	12	1	4	18	4	18	4	VN	VN-70
120785	VN	VN-70	36000000	VND	40000000	VND	12	1	4	18	4	16	1	VN	VN-70
120813	NULL	NULL	10000000	VND	NULL	NULL	NULL	1	11	54	11	54	1	VN	VN-SG
120822	NULL	NULL	10000000	VND	NULL	NULL	NULL	1	9	43	9	43	2	VN	VN-57
120836	VN	VN-CT	1000000	VND	3000000	VND	3	0	8	38	NULL	NULL	NULL	VN	VN-47
120836	VN	VN-CT	1000000	VND	3000000	VND	3	0	8	38	NULL	NULL	NULL	VN	VN-CT
120836	VN	VN-CT	1000000	VND	3000000	VND	3	0	10	49	NULL	NULL	NULL	VN	VN-47
120836	VN	VN-CT	1000000	VND	3000000	VND	3	0	10	49	NULL	NULL	NULL	VN	VN-CT
120841	VN	VN-HN	5000000	VND	6000000	VND	3	1	12	64	12	64	1	VN	VN-HN
120849	VN	VN-HN	5900000	VND	9000000	VND	2	1	11	57	11	57	1	VN	VN-HN
120850	VN	VN-SG	0	VND	7000000	VND	0	1	12	64	12	64	1	VN	VN-57
120850	VN	VN-SG	0	VND	7000000	VND	0	1	12	64	12	64	1	VN	VN-SG
120854	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	11	56	1	NULL	NULL
120854	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	11	56	1	NULL	NULL
120860	NULL	NULL	20000000	VND	NULL	NULL	NULL	1	6	24	6	24	2	VN	VN-58
120869	NULL	NULL	7800000	VND	9000000	VND	NULL	1	13	74	NULL	NULL	NULL	VN	VN-HN
120885	VN	VN-68	8000000	VND	9000000	VND	NULL	1	12	65	12	65	1	VN	VN-68
120890	VN	VN-51	5000000	VND	7500000	VND	1	1	10	52	10	46	1	VN	VN-51
120890	VN	VN-51	5000000	VND	7500000	VND	1	1	10	52	10	46	1	VN	VN-CT
120890	VN	VN-51	5000000	VND	7500000	VND	1	1	10	52	10	46	1	VN	VN-SG
120890	VN	VN-51	5000000	VND	7500000	VND	1	1	13	73	10	46	1	VN	VN-51
120890	VN	VN-51	5000000	VND	7500000	VND	1	1	13	73	10	46	1	VN	VN-CT
120890	VN	VN-51	5000000	VND	7500000	VND	1	1	13	73	10	46	1	VN	VN-SG
120890	VN	VN-51	5000000	VND	7500000	VND	1	1	14	81	10	46	1	VN	VN-51
120890	VN	VN-51	5000000	VND	7500000	VND	1	1	14	81	10	46	1	VN	VN-CT
120890	VN	VN-51	5000000	VND	7500000	VND	1	1	14	81	10	46	1	VN	VN-SG
120900	VN	VN-HN	6000000	VND	7000000	VND	1	1	4	16	4	16	1	VN	VN-HN
120900	VN	VN-HN	6000000	VND	7000000	VND	1	1	4	18	4	16	1	VN	VN-HN
120905	NULL	NULL	3000000	VND	5000000	VND	0	0	11	57	NULL	NULL	NULL	VN	VN-HN
120918	VN	VN-SG	14000000	VND	15000000	VND	6	1	13	70	13	70	1	VN	VN-SG
120918	VN	VN-SG	14000000	VND	15000000	VND	6	1	13	70	13	70	1	VN	VN-SG
120918	VN	VN-SG	14000000	VND	15000000	VND	6	1	13	70	8	41	1	VN	VN-SG
120918	VN	VN-SG	14000000	VND	15000000	VND	6	1	13	70	9	45	1	VN	VN-SG
120918	VN	VN-SG	14000000	VND	15000000	VND	6	1	13	70	9	45	1	VN	VN-SG
120918	VN	VN-SG	14000000	VND	15000000	VND	6	1	13	74	13	70	1	VN	VN-SG
120918	VN	VN-SG	14000000	VND	15000000	VND	6	1	13	74	13	70	1	VN	VN-SG
120918	VN	VN-SG	14000000	VND	15000000	VND	6	1	13	74	8	41	1	VN	VN-SG
120918	VN	VN-SG	14000000	VND	15000000	VND	6	1	13	74	9	45	1	VN	VN-SG
120918	VN	VN-SG	14000000	VND	15000000	VND	6	1	13	74	9	45	1	VN	VN-SG
118073	VN	VN-HN	25000000	VND	20000000	VND	3	1	4	18	12	66	4	VN	VN-56
118073	VN	VN-HN	25000000	VND	20000000	VND	3	1	4	18	12	66	4	VN	VN-HN
118073	VN	VN-HN	25000000	VND	20000000	VND	3	1	4	18	12	64	1	VN	VN-56
118073	VN	VN-HN	25000000	VND	20000000	VND	3	1	4	18	12	64	1	VN	VN-HN
120950	VN	VN-58	20000000	VND	25000000	VND	5	1	6	25	6	25	5	VN	VN-58
120950	VN	VN-58	20000000	VND	25000000	VND	5	1	6	25	6	25	4	VN	VN-58
120957	NULL	NULL	6000000	VND	8000000	VND	2	1	13	73	NULL	NULL	NULL	VN	VN-DN
120957	NULL	NULL	6000000	VND	8000000	VND	2	1	13	74	NULL	NULL	NULL	VN	VN-DN
120908	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	14	76	4	NULL	NULL
120908	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	14	76	3	NULL	NULL
120908	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	14	76	2	NULL	NULL
120908	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	14	76	2	NULL	NULL
120969	VN	VN-CT	8000000	VND	9000000	VND	7	1	2	6	NULL	NULL	NULL	VN	VN-CT
120974	NULL	NULL	20000000	VND	NULL	NULL	NULL	1	3	10	3	10	4	VN	VN-SG
120973	VN	VN-SG	10000000	VND	10000000	VND	1	1	14	78	14	83	1	VN	VN-SG
120973	VN	VN-SG	10000000	VND	10000000	VND	1	1	14	78	8	39	1	VN	VN-SG
120973	VN	VN-SG	10000000	VND	10000000	VND	1	1	14	78	14	78	1	VN	VN-SG
120973	VN	VN-SG	10000000	VND	10000000	VND	1	1	14	83	14	83	1	VN	VN-SG
120973	VN	VN-SG	10000000	VND	10000000	VND	1	1	14	83	8	39	1	VN	VN-SG
120973	VN	VN-SG	10000000	VND	10000000	VND	1	1	14	83	14	78	1	VN	VN-SG
120978	VN	VN-HN	26000000	VND	26000000	VND	6	1	11	56	11	56	4	VN	VN-HN
120978	VN	VN-HN	26000000	VND	26000000	VND	6	1	11	56	6	28	1	VN	VN-HN
120978	VN	VN-HN	26000000	VND	26000000	VND	6	1	6	28	11	56	4	VN	VN-HN
120978	VN	VN-HN	26000000	VND	26000000	VND	6	1	6	28	6	28	1	VN	VN-HN
120978	VN	VN-HN	26000000	VND	26000000	VND	6	1	13	73	11	56	4	VN	VN-HN
120978	VN	VN-HN	26000000	VND	26000000	VND	6	1	13	73	6	28	1	VN	VN-HN
120978	VN	VN-HN	26000000	VND	26000000	VND	6	1	13	74	11	56	4	VN	VN-HN
120978	VN	VN-HN	26000000	VND	26000000	VND	6	1	13	74	6	28	1	VN	VN-HN
121008	VN	VN-DN	8000000	VND	8000000	VND	1	0	5	22	NULL	NULL	NULL	VN	VN-DN
121012	NULL	NULL	10000000	VND	NULL	NULL	NULL	1	6	24	6	24	1	VN	VN-DN
121037	VN	VN-SG	7000000	VND	8000000	VND	1	0	10	51	NULL	NULL	NULL	VN	VN-SG
121032	VN	VN-HP	6500000	VND	7500000	VND	2	1	6	24	6	24	1	VN	VN-HN
121032	VN	VN-HP	6500000	VND	7500000	VND	2	1	6	24	6	24	1	VN	VN-HP
120331	VN	VN-50	24000000	VND	35000000	VND	5	1	11	56	11	56	4	VN	VN-SG
120331	VN	VN-50	24000000	VND	35000000	VND	5	1	11	56	11	56	2	VN	VN-SG
120331	VN	VN-50	24000000	VND	35000000	VND	5	1	11	56	11	56	1	VN	VN-SG
121054	VN	VN-HN	16000000	VND	17000000	VND	4	1	6	31	6	26	1	VN	VN-HN
120160	VN	VN-HN	15000000	VND	20000000	VND	6	1	4	16	NULL	NULL	NULL	VN	VN-HN
120160	VN	VN-HN	15000000	VND	20000000	VND	6	1	4	18	NULL	NULL	NULL	VN	VN-HN
120160	VN	VN-HN	15000000	VND	20000000	VND	6	1	4	20	NULL	NULL	NULL	VN	VN-HN
121062	VN	VN-39	7000000	VND	8000000	VND	2	1	4	18	NULL	NULL	NULL	VN	VN-39
121057	VN	VN-57	120000000	VND	17000000	VND	6	1	4	18	4	18	1	VN	VN-57
121090	VN	VN-HN	900	USD	1200	USD	12	1	11	55	NULL	NULL	NULL	VN	VN-HN
117611	VN	VN-SG	1000	USD	1000	USD	4	1	13	73	NULL	NULL	NULL	VN	VN-SG
117611	VN	VN-SG	1000	USD	1000	USD	4	1	13	74	NULL	NULL	NULL	VN	VN-SG
121086	VN	VN-21	8000000	VND	0	VND	7	0	12	63	NULL	NULL	NULL	VN	VN-HN
121098	VN	VN-SG	5000000	VND	6000000	VND	1	0	13	74	NULL	NULL	NULL	VN	VN-SG
115382	NULL	NULL	6000000	VND	6000000	VND	10	1	16	91	NULL	NULL	NULL	VN	VN-HN
121100	VN	VN-SG	9000000	VND	10000000	VND	NULL	1	15	86	15	86	1	VN	VN-SG
121111	VN	VN-SG	12000000	VND	12000000	VND	5	1	10	47	6	27	2	VN	VN-SG
121111	VN	VN-SG	12000000	VND	12000000	VND	5	1	10	47	9	42	1	VN	VN-SG
121111	VN	VN-SG	12000000	VND	12000000	VND	5	1	10	47	8	41	1	VN	VN-SG
121135	VN	VN-SG	8000000	VND	8000000	VND	1	0	9	43	NULL	NULL	NULL	VN	VN-SG
108209	VN	VN-HN	25000000	VND	25000000	VND	7	1	4	18	4	18	1	VN	VN-HN
108209	VN	VN-HN	25000000	VND	25000000	VND	7	1	4	18	4	18	2	VN	VN-HN
108209	VN	VN-HN	25000000	VND	25000000	VND	7	1	4	18	4	18	1	VN	VN-HN
121143	VN	VN-SG	19000000	VND	22000000	VND	6	1	6	24	NULL	NULL	NULL	VN	VN-SG
120220	VN	VN-SG	8000000	VND	10000000	VND	1	1	3	12	NULL	NULL	NULL	VN	VN-SG
121191	VN	VN-SG	2300	USD	3000	USD	15	1	8	41	NULL	NULL	NULL	VN	VN-SG
121189	NULL	NULL	1300	USD	NULL	NULL	NULL	1	6	26	6	26	2	VN	VN-SG
121157	VN	VN-41	15000000	VND	15000000	VND	1	1	16	91	4	18	1	VN	VN-SG
121157	VN	VN-41	15000000	VND	15000000	VND	1	1	16	91	13	73	1	VN	VN-SG
121208	VN	VN-SG	8000000	VND	10000000	VND	2	1	15	86	15	86	2	VN	VN-SG
121208	VN	VN-SG	8000000	VND	10000000	VND	2	1	15	86	16	91	1	VN	VN-SG
121208	VN	VN-SG	8000000	VND	10000000	VND	2	1	16	91	15	86	2	VN	VN-SG
121208	VN	VN-SG	8000000	VND	10000000	VND	2	1	16	91	16	91	1	VN	VN-SG
121213	NULL	NULL	7000000	VND	NULL	NULL	NULL	1	12	66	12	66	1	VN	VN-SG
121216	VN	VN-23	10000000	VND	10000000	VND	3	0	6	24	NULL	NULL	NULL	VN	VN-57
121218	VN	VN-SG	8000	VND	10000	VND	1	1	13	73	NULL	NULL	NULL	VN	VN-SG
121224	VN	VN-SG	15000000	VND	20000000	VND	15	1	4	18	NULL	NULL	NULL	VN	VN-SG
121234	VN	VN-CT	5000000	VND	6000000	VND	1	1	13	70	NULL	NULL	NULL	VN	VN-CT
121239	VN	VN-57	14000000	VND	7000000	VND	NULL	0	2	6	NULL	NULL	NULL	VN	VN-57
121239	VN	VN-57	14000000	VND	7000000	VND	NULL	0	12	60	NULL	NULL	NULL	VN	VN-57
121250	NULL	NULL	15000000	VND	NULL	NULL	NULL	1	12	68	12	68	4	VN	VN-39
121267	PH	PH-BUL	45000000	VND	56000000	VND	5	1	6	24	NULL	NULL	NULL	VN	VN-57
121274	VN	VN-SG	11000000	VND	13000000	VND	2	1	12	59	12	59	1	VN	VN-57
121274	VN	VN-SG	11000000	VND	13000000	VND	2	1	12	59	12	59	1	VN	VN-SG
121287	VN	VN-39	0	VND	5000000	VND	0	0	8	39	NULL	NULL	NULL	VN	VN-39
121295	VN	VN-SG	8000000	VND	10000000	VND	1	1	13	70	NULL	NULL	NULL	VN	VN-SG
118771	VN	VN-HN	20000000	VND	25000000	VND	4	1	15	88	NULL	NULL	NULL	VN	VN-HN
121298	NULL	NULL	7000000	VND	NULL	NULL	NULL	1	2	6	2	6	1	VN	VN-SG
118105	VN	VN-37	8000000	VND	7000000	VND	3	1	11	54	NULL	NULL	NULL	VN	VN-37
118105	VN	VN-37	8000000	VND	7000000	VND	3	1	11	54	NULL	NULL	NULL	VN	VN-SG
118105	VN	VN-37	8000000	VND	7000000	VND	3	1	11	56	NULL	NULL	NULL	VN	VN-37
118105	VN	VN-37	8000000	VND	7000000	VND	3	1	11	56	NULL	NULL	NULL	VN	VN-SG
118105	VN	VN-37	8000000	VND	7000000	VND	3	1	11	57	NULL	NULL	NULL	VN	VN-37
118105	VN	VN-37	8000000	VND	7000000	VND	3	1	11	57	NULL	NULL	NULL	VN	VN-SG
120757	NULL	NULL	40000000	VND	60000000	VND	12	1	4	18	NULL	NULL	NULL	VN	VN-SG
107452	VN	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	4	VN	VN-HN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	69	13	74	4	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	69	13	74	4	VN	VN-DN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	69	13	73	4	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	69	13	73	4	VN	VN-DN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	69	4	20	1	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	69	4	20	1	VN	VN-DN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	69	4	20	1	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	69	4	20	1	VN	VN-DN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	69	4	20	1	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	69	4	20	1	VN	VN-DN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	73	13	74	4	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	73	13	74	4	VN	VN-DN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	73	13	73	4	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	73	13	73	4	VN	VN-DN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	73	4	20	1	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	73	4	20	1	VN	VN-DN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	73	4	20	1	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	73	4	20	1	VN	VN-DN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	73	4	20	1	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	73	4	20	1	VN	VN-DN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	74	13	74	4	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	74	13	74	4	VN	VN-DN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	74	13	73	4	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	74	13	73	4	VN	VN-DN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	74	4	20	1	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	74	4	20	1	VN	VN-DN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	74	4	20	1	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	74	4	20	1	VN	VN-DN
120390	US	US-CA	4000	USD	5000	USD	11	1	13	74	4	20	1	VN	VN-27
120390	US	US-CA	4000	USD	5000	USD	11	1	13	74	4	20	1	VN	VN-DN
112805	VN	VN-DN	4000000	VND	6000000	VND	1	1	13	70	3	10	1	VN	VN-DN
112805	VN	VN-DN	4000000	VND	6000000	VND	1	1	13	70	3	10	1	VN	VN-SG
120968	VN	VN-SG	123	VND	123	VND	5	1	12	59	12	59	2	VN	VN-SG
120968	VN	VN-SG	123	VND	123	VND	5	1	12	59	12	59	2	VN	VN-39
120968	VN	VN-SG	123	VND	123	VND	5	1	12	59	12	59	2	VN	VN-57
121307	VN	VN-HN	15000000	VND	NULL	VND	2	1	11	57	NULL	NULL	NULL	VN	VN-HN
121313	VN	VN-SG	9000000	VND	10000000	VND	3	1	11	56	11	56	1	VN	VN-SG
121313	VN	VN-SG	9000000	VND	10000000	VND	3	1	11	56	11	56	1	VN	VN-SG
121313	VN	VN-SG	9000000	VND	10000000	VND	3	1	11	56	11	56	1	VN	VN-SG
121317	NULL	NULL	12500000	VND	12500000	VND	9	1	14	76	14	76	1	VN	VN-39
121317	NULL	NULL	12500000	VND	12500000	VND	9	1	14	76	14	76	1	VN	VN-57
121317	NULL	NULL	12500000	VND	12500000	VND	9	1	14	76	14	76	4	VN	VN-39
121317	NULL	NULL	12500000	VND	12500000	VND	9	1	14	76	14	76	4	VN	VN-57
121317	NULL	NULL	12500000	VND	12500000	VND	9	1	14	76	14	76	2	VN	VN-39
121317	NULL	NULL	12500000	VND	12500000	VND	9	1	14	76	14	76	2	VN	VN-57
121318	VN	VN-SG	4500000	VND	NULL	VND	1	1	8	41	2	8	3	VN	VN-SG
121318	VN	VN-SG	4500000	VND	NULL	VND	1	1	8	41	2	8	1	VN	VN-SG
121318	VN	VN-SG	4500000	VND	NULL	VND	1	1	8	41	8	41	1	VN	VN-SG
121320	VN	VN-HN	1000	USD	NULL	VND	7	1	13	74	13	74	1	VN	VN-HN
120060	VN	VN-44	0	VND	8000000	VND	0	1	16	91	16	91	1	VN	VN-44
120060	VN	VN-44	0	VND	8000000	VND	0	1	16	91	16	91	1	VN	VN-CT
120060	VN	VN-44	0	VND	8000000	VND	0	1	16	91	16	91	1	VN	VN-SG
120060	VN	VN-44	0	VND	8000000	VND	0	1	12	61	16	91	1	VN	VN-44
120060	VN	VN-44	0	VND	8000000	VND	0	1	12	61	16	91	1	VN	VN-CT
120060	VN	VN-44	0	VND	8000000	VND	0	1	12	61	16	91	1	VN	VN-SG
120060	VN	VN-44	0	VND	8000000	VND	0	1	12	62	16	91	1	VN	VN-44
120060	VN	VN-44	0	VND	8000000	VND	0	1	12	62	16	91	1	VN	VN-CT
120060	VN	VN-44	0	VND	8000000	VND	0	1	12	62	16	91	1	VN	VN-SG
120060	VN	VN-44	0	VND	8000000	VND	0	1	12	67	16	91	1	VN	VN-44
120060	VN	VN-44	0	VND	8000000	VND	0	1	12	67	16	91	1	VN	VN-CT
120060	VN	VN-44	0	VND	8000000	VND	0	1	12	67	16	91	1	VN	VN-SG
108672	VN	VN-13	8000000	VND	10000000	VND	5	0	15	85	NULL	NULL	NULL	VN	VN-13
121336	NULL	NULL	12000000	VND	NULL	NULL	NULL	1	13	73	13	73	4	VN	VN-HN
120597	VN	VN-70	16000000	VND	20000000	VND	5	1	12	59	12	59	4	VN	VN-70
121344	NULL	NULL	900	USD	NULL	VND	NULL	1	13	74	NULL	NULL	NULL	VN	VN-57
121344	NULL	NULL	900	USD	NULL	VND	NULL	1	13	74	NULL	NULL	NULL	VN	VN-SG
121344	NULL	NULL	900	USD	NULL	VND	NULL	1	10	52	NULL	NULL	NULL	VN	VN-57
121344	NULL	NULL	900	USD	NULL	VND	NULL	1	10	52	NULL	NULL	NULL	VN	VN-SG
116857	VN	VN-SG	8000000	VND	12000000	VND	2	1	11	56	NULL	NULL	NULL	VN	VN-SG
110356	VN	VN-SG	18000000	VND	22000000	VND	8	1	2	8	2	8	2	VN	VN-SG
110356	VN	VN-SG	18000000	VND	22000000	VND	8	1	2	9	2	8	2	VN	VN-SG
121351	VN	VN-57	20000000	VND	25000000	VND	5	1	2	8	NULL	NULL	NULL	VN	VN-57
121357	NULL	NULL	12000000	VND	NULL	NULL	NULL	1	13	74	13	74	4	VN	VN-69
121368	VN	VN-SG	40000000	VND	50000000	VND	18	1	6	24	NULL	NULL	NULL	VN	VN-SG
121368	VN	VN-SG	40000000	VND	50000000	VND	18	1	11	56	NULL	NULL	NULL	VN	VN-SG
